id,result,team_key,position,champion_id,user_name,kda
1225,0,0,3,39,General irel-KR1,1.5
1225,0,0,2,143,나 비-77777,1.29
1225,0,0,5,44,범사섭수관용-KR1,2.0
1225,1,1,2,163,가서 부숴라-KR1,4.75
1225,1,1,4,523,qeqzxweqvr1212-8468,2.25
1225,1,1,1,266,xccxcxcs-KR1,1.12
1225,1,1,5,497,jhqdyqkd-KR1,16
1226,1,0,4,21,Deft-8366,11.5
1226,0,1,4,110,UmTi-602,0.78
1226,1,0,1,79,어쩌라고맞짱뜰까-KR1,3.33
1226,1,0,3,518,ucal-KR1,1.67
1226,1,0,5,22,luck dog-KR1,4.2
1226,0,1,3,61,불 독-KDF,0.71
1226,0,1,1,126,상욱Ryu-KR1,1.75
1226,0,1,2,64,조사병단병사1-1484,4.33
1226,1,0,2,203,Gryffinn-G2006,4.33
1226,0,1,5,111,발재훈이의모함-KR1,1.38
1227,0,1,4,22,땅우양-KR1,1.0
1227,1,0,1,24,NS REDFORCE-NS1,1.2
1227,1,0,5,518,ucal-KR1,15.0
1227,0,1,5,40,백 호-9005,2.5
1227,1,0,3,517,xxxxouooo-KR1,3.33
1227,1,0,4,81,Fzz gege-KR1,2.0
1227,0,1,1,777,8 Is Enuff-KR1,1.0
1227,0,1,3,7,첫째키아나여왕-KR1,2.67
1227,1,0,2,59,qwersdxzsa-KR1,16.0
1227,0,1,2,9,daliandao-0326,2.0
1228,0,0,4,110,상식적으로-KR1,1.29
1228,1,1,3,4,헤 돈-KR1,11.5
1228,0,0,3,518,ucal-KR1,5.5
1228,1,1,2,64,메가 영재-1116,3.88
1228,0,0,2,254,DK Lucid-KR1,1.78
1228,1,1,5,497,yuq1song-KR1,5.8
1228,0,0,1,13,일곱글자입니다-KR1,2.0
1228,0,0,5,888,BRO Pollu-pollu,1.78
1228,1,1,4,498,Rose bloomforyou-KR1,5.6
1228,1,1,1,68,yiqunsb-KR1,4.2
1229,1,0,3,18,ucal-KR1,12
1229,0,1,1,24,Castle-Jo1,0.8
1229,1,0,1,897,오피투 유튜브-KR1,1.33
1229,1,0,4,147,Drama-드라마,6.0
1229,0,1,3,136,현 솔-kr0,1.0
1229,0,1,2,104,zenmewan-12121,1.25
1229,1,0,5,235,I이경우-KR1,1.8
1229,1,0,2,76,갓독 No1-0412,10.0
1229,0,1,5,223,liook-KR1,0.83
1229,0,1,4,222,loopy1013-KR1,2.5
1230,0,0,2,427,NoRoo-KR2,2.0
1230,0,0,5,518,ucal-KR1,1.33
1230,1,1,1,887,Castle-Jo1,4
1230,0,0,1,897,오피투 유튜브-KR1,0.0
1230,1,1,2,107,기간티아-0615,2.0
1230,1,1,5,111,Xbm-KR1,3.0
1230,1,1,4,30,We love Young-KR1,5.0
1230,0,0,3,126,Du bian che-KR1,0.57
1230,0,0,4,110,갓독 No1-0412,1.5
1230,1,1,3,91,Talou-KR1,9
1231,1,0,5,57,매 루-KR1,9
1231,1,0,3,518,ucal-KR1,4
1231,1,0,4,498,Viper-G170,4.5
1231,0,1,3,61,스낵면맛있다-KR2,0.25
1231,0,1,2,104,y1qunsb-KR1,1.0
1231,1,0,1,126,안죽기장인-123,2.5
1231,0,1,1,27,지드봇-KR1,0.75
1231,1,0,2,200,M1ne Fujiko-KR1,4.5
1231,0,1,5,555,pyke-김유건,0.33
1231,0,1,4,119,77dear-KR1,0.2
1232,0,0,1,887,No longer love-KR1,0.33
1232,0,0,3,777,토실토실한붕어-KR1,0.0
1232,1,1,3,518,ucal-KR1,17.0
1232,1,1,5,53,성 훈-1231,11.0
1232,1,1,1,897,막강주니-KR1,5.0
1232,0,0,5,12,buyaofangaiwo-KR1,0.9
1232,1,1,4,429,jingxindeyi-KR1,4.0
1232,0,0,2,9,gnoeiwngonge-KR1,1.0
1232,1,1,2,234,준 영-CBKR1,10.0
1232,0,0,4,145,KOJIMAO-KR1,1.67
1233,1,0,4,523,pupuouo-KR1,1
1233,1,0,1,887,No longer love-KR1,2.5
1233,1,0,5,111,이야공-KR1,3.0
1233,0,1,3,61,ucal-KR1,0.4
1233,0,1,5,201,삐에로가좋아-7462,0.33
1233,0,1,2,104,가서 부숴라-KR1,2
1233,0,1,4,222,바이탈-KR1,2.0
1233,0,1,1,266,자신감을잃지말자-KR1,0.75
1233,1,0,3,518,거리에서-KR666,6.0
1233,1,0,2,234,준 영-CBKR1,8
1234,0,1,3,84,ucal-KR1,1.2
1234,0,1,5,555,성 훈-1231,1.62
1234,1,0,2,64,가서 부숴라-KR1,5.2
1234,1,0,5,526,O N-KR0,4.8
1234,1,0,4,145,Samver-7777,10.0
1234,1,0,1,68,자신감을잃지말자-KR1,5.0
1234,0,1,4,895,싸이카-SGT,1.33
1234,1,0,3,61,T1 Faker-2002y,14.0
1234,0,1,1,78,spin on rock-KR1,1.0
1234,0,1,2,104,준 영-CBKR1,1.14
1235,0,0,2,121,JustLikeThatKR-KR1,3.33
1235,1,1,2,104,낭구연습-KR1,2.4
1235,1,1,1,24,낭아극쇄검-KR1,5.0
1235,1,1,3,518,ucal-KR1,22.0
1235,0,0,5,12,GEN Dahlia-4450,0.89
1235,1,1,5,555,성 훈-1231,3.17
1235,0,0,4,145,바이탈-KR1,1.57
1235,0,0,3,61,BARKBOOBARK-KR1,1.29
1235,1,1,4,110,청주최헌진-KTH,6.0
1235,0,0,1,58,VIICHAN-DRX,0.83
1236,0,1,3,777,ucal-KR1,2.5
1236,1,0,1,254,FA ady-KR1,3.57
1236,0,1,4,235,직스팀com 플레임-KR2,2.67
1236,1,0,4,145,난화내-0713,3.83
1236,0,1,2,131,케리아-KR1,2.0
1236,1,0,3,134,마음 만약 양지-KR1,1.33
1236,1,0,5,497,좋아하다아이유-KR1,3.0
1236,0,1,1,24,YHS1-1111,2.29
1236,1,0,2,104,aowamzosq-KR1,4.5
1236,0,1,5,111,유발협스트레스-KR1,0.91
1237,0,0,5,888,ucal-KR1,1.25
1237,1,1,5,497,nddn-KR1,2.67
1237,0,0,2,91,전상득-KR1,1.0
1237,0,0,4,498,Mishara-KR1,1.25
1237,1,1,2,63,DDoiV-이승용가리,9.0
1237,1,1,4,523,패스트볼만-KR1,6.0
1237,0,0,1,78,new boy-KR1,0.0
1237,1,1,1,897,VIICHAN-DRX,6.0
1237,0,0,3,163,adalkf-KR1,1.33
1237,1,1,3,41,The Batman1-KR1,4.0
1238,0,1,2,254,빡 표-KR123,2.5
1238,1,0,5,526,윤용호-KR1,3.67
1238,0,1,3,84,ucal-KR1,2.0
1238,1,0,3,150,hide on bush-완두콩,1.33
1238,1,0,2,64,치킨사줬더니닭다리만골라먹는김견-김 견,9.0
1238,0,1,4,498,Saebyuck-KR1,1.0
1238,0,1,1,58,막강주니-KR1,1.5
1238,1,0,1,517,cikcik-KR1,2.5
1238,1,0,4,145,winter-KOR1,9
1238,0,1,5,497,Lotsoo-KR1,0.75
1239,0,0,3,84,길가다가까까사달라고조르는이도윤-KR1,0.75
1239,1,1,3,20,누누와 윌럼프-3679,10
1239,1,1,1,13,클라시소-KR12,1.25
1239,0,0,5,888,ucal-KR1,1.0
1239,0,0,1,24,BRO Kangin-KR1,4
1239,0,0,2,104,HamBak-7150,1.0
1239,1,1,5,22,DRX-6698,4.5
1239,0,0,4,119,Saebyuck-KR1,0.33
1239,1,1,4,110,xing zhui yue-KR1,10.0
1239,1,1,2,200,homem aranha-KR1,8.0
1240,1,1,1,24,잭장군 이현-KR1,1.83
1240,1,1,5,518,ucal-KR1,3.33
1240,0,0,2,78,FA ady-KR1,1.82
1240,1,1,3,157,g g-111,2.5
1240,0,0,1,897,DDahyuk-0904,3.75
1240,0,0,4,51,Bad End-KR1,3.8
1240,0,0,3,61,haiyaonuli-KR1,5.6
1240,0,0,5,161,jhqdyqkd-KR1,3.17
1240,1,1,4,429,kakaxi7-KR1,2.14
1240,1,1,2,64,Chillin Homie-UDT,3.8
1241,1,0,5,22,동냥아치-6727,4.43
1241,1,0,2,64,관 계-KR1,10.67
1241,0,1,4,429,Exusia-1009,0.93
1241,1,0,1,24,dydwns7667-11111,5.33
1241,0,1,1,78,Kiw1 doctor-KR1,0.57
1241,0,1,5,235,ywssyrstjk-KR1,1.14
1241,1,0,4,202,tns3-KR1,4.67
1241,0,1,2,60,스물세짤이에요-KR1,1.62
1241,0,1,3,18,큰꿈의선생님-KR1,0.83
1241,1,0,3,134,srysrysrysrymyb-KR1,4.17
1242,1,1,4,202,졸귀뽀시-KR1,4.67
1242,0,0,1,266,혁명군-원피스,3.0
1242,1,1,5,432,승지부기-KR1,8.5
1242,0,0,4,110,DK Rahel-KR1,1.67
1242,0,0,3,245,YOUNHA-KR486,0.5
1242,0,0,5,497,동냥아치-6727,2.5
1242,1,1,1,35,서폿안가는사람-KR1,3.0
1242,1,1,3,157,good team-KR1,4.0
1242,1,1,2,79,바지를 벗어-KR1,5.5
1242,0,0,2,56,불필요한 자아-KR1,1.75
1243,0,1,4,18,wasdqewasd-KR1,2.75
1243,0,1,2,64,DRX Juhana-KR1,1.62
1243,1,0,5,526,snunup-nunu,3.25
1243,0,1,5,22,동냥아치-6727,1.5
1243,1,0,1,85,Rooster-2005,4.67
1243,1,0,3,517,HamBak-5770,6.0
1243,1,0,4,236,stay-2002,1.57
1243,0,1,3,245,jinyuhuahuo-6051,9.0
1243,0,1,1,24,gaubeo202-KR1,0.33
1243,1,0,2,104,learn1-KR1,5.33
1244,0,0,4,81,qdasdqv-KR1,1.43
1244,1,1,3,517,HLE Loki-4360,4.5
1244,0,0,3,7,HLE Tempester-KR2,1.11
1244,1,1,4,110,코뚱잉-KR1,7.33
1244,1,1,5,22,kyunang-KR1,2.67
1244,0,0,1,240,my몸에서나가 칸-KR1,2.6
1244,0,0,5,12,동냥아치-6727,3.0
1244,1,1,2,64,enenenenang-KR1,4.5
1244,0,0,2,200,Sad mood-KR1,2.83
1244,1,1,1,85,im not sorry-never,0.62
1245,1,0,1,27,이미넘겻다-KR1,12.0
1245,0,1,3,61,모든일은같이-KR1,1.0
1245,1,0,2,163,빡 표-KR123,9.5
1245,1,0,5,40,동냥아치-6727,21
1245,0,1,1,69,히잉하지마세요-KR1,2.25
1245,0,1,2,19,해는져서어두운데-KR1,0.6
1245,1,0,4,81,TeOhRaTe-0000,9.0
1245,0,1,5,526,실바니안두더지-1234,1.67
1245,1,0,3,777,shuiyuanqianhe-KR1,1.25
1245,0,1,4,110,topking-Jax1,0.4
1246,1,0,4,429,elelelelyy-KR1,2.0
1246,0,1,5,63,Gakseong-KR1,2.83
1246,1,0,5,12,동냥아치-6727,3.67
1246,0,1,4,22,Samver-7777,2.29
1246,0,1,3,39,Eateew-KR1,0.9
1246,0,1,2,76,turr2t-KOR,2.14
1246,1,0,3,126,gaubeo202-KR1,3.0
1246,1,0,1,114,xiaofangOW0-KR1,6.0
1246,0,1,1,110,괴물쥐-KR65,1.4
1246,1,0,2,9,daliandao-0326,3.33
1247,1,1,1,44,FA ady-KR1,3.38
1247,0,0,5,99,luck dog-KR1,2.67
1247,1,1,3,18,나 경-1023,4.75
1247,0,0,1,240,my몸에서나가 칸-KR1,1.5
1247,1,1,5,22,동냥아치-6727,4.14
1247,1,1,4,523,jia xiang d1-KR1,3.71
1247,0,0,3,84,DRX-7267,1.0
1247,0,0,2,78,스눈이-KR2,1.38
1247,1,1,2,163,livinli-KR1,4.0
1247,0,0,4,51,Brance-KR1,2.78
1248,0,0,1,36,꿀잼사과잼-KR1,1.0
1248,1,1,3,246,all mute side-fiora,2.0
1248,0,0,2,64,Swamp-0916,15.0
1248,1,1,1,777,삐요라네-KR1,3.0
1248,0,0,5,101,Hide on bush-모딱민,2.67
1248,1,1,5,432,동냥아치-6727,8.5
1248,1,1,4,147,신분이 매우 굳다-KR1,4.0
1248,1,1,2,876,wu jin de yu-KR1,2.5
1248,0,0,4,81,청주최헌진-KTH,1.67
1248,0,0,3,58,xiaofangOW0-KR1,1.0
1249,0,0,3,517,coolran-KR1,0.38
1249,0,0,2,104,Ore mayiking-KR1,0.4
1249,0,0,5,99,동냥아치-6727,0.8
1249,0,0,1,58,kimoyi-KR1,0.0
1249,1,1,4,202,Gen G Slayer-KR1,6.5
1249,1,1,1,266,Zest-김동민,9
1249,1,1,3,777,good team-KR1,3.33
1249,0,0,4,51,오 뀨-KR5,0.43
1249,1,1,2,113,qwersdxzsa-KR1,14
1249,1,1,5,518,zxiyuzhonghuhan-KR1,12.0
1250,0,0,1,266,아발론친추주세요-KR1,0.14
1250,0,0,3,61,붐칙칵칙-KR1,0.75
1250,1,1,1,240,my몸에서나가 칸-KR1,9.0
1250,1,1,5,111,동냥아치-6727,3.0
1250,0,0,5,497,yuq1song-KR1,5
1250,0,0,2,78,기묘진-KR2,3.0
1250,0,0,4,498,원딜프로지망생-2005,1.0
1250,1,1,4,222,오 뀨-KR5,5.0
1250,1,1,3,518,nAts2-KR1,4.0
1250,1,1,2,64,타 잔-KR369,3.5
1251,1,1,5,432,다훈갓-Bard,4.33
1251,0,0,5,350,동냥아치-6727,5.0
1251,0,0,3,61,스낵면맛있다-KR2,5.5
1251,1,1,4,81,Fzz gege-KR1,2.2
1251,1,1,1,24,DK Thanatos-KR1,7.0
1251,0,0,2,64,기묘진-KR2,1.83
1251,0,0,4,221,오 뀨-KR5,2.5
1251,1,1,2,203,우리도 사랑했었-KR1,2.75
1251,0,0,1,150,나의본색-KR1,0.75
1251,1,1,3,518,nAts2-KR1,3.5
1252,0,1,2,5,730Cloud-KR1,1.0
1252,1,0,2,120,이 차가 식기전에-KR1,8.0
1252,0,1,4,81,프렌치요거-KR1,0.4
1252,0,1,5,432,삐에로가좋아-7462,1.33
1252,1,0,4,115,상욱Ryu-KR1,9
1252,1,0,5,497,동냥아치-6727,3.33
1252,0,1,1,126,hide on bush-완두콩,0.0
1252,0,1,3,61,Pungyeon-0622,0.67
1252,1,0,3,7,zjy-KR1,5
1252,1,0,1,157,nordlys-KR1,9
1253,1,1,3,101,나 경-1023,5.67
1253,0,0,5,526,동냥아치-6727,2.5
1253,1,1,2,427,코쿠시보 데이찌-KR1,3.8
1253,1,1,4,523,Lure-0516,2.33
1253,0,0,3,126,안죽기장인-123,6.0
1253,0,0,1,13,hide on bush-완두콩,0.75
1253,0,0,2,131,123156466-KR1,2.25
1253,1,1,5,12,Baut-baut1,2.83
1253,1,1,1,777,nordlys-KR1,3.5
1253,0,0,4,498,Dante Ramirez-KR1,2.8
1254,0,1,4,81,인생걸고태호시티-KR1,1.33
1254,1,0,5,111,Gakseoйg-각 성,3.25
1254,0,1,2,200,때껄룩 playIist-KR1,1.0
1254,1,0,3,68,대머리-KR1,2.33
1254,1,0,2,76,일산전영찬-KR1,12
1254,0,1,1,266,classline-ATROX,1.33
1254,1,0,1,238,Midddddddddd1-Mid05,8.0
1254,0,1,3,7,스트레스유밭협곡-KR1,0.75
1254,0,1,5,518,zxiyuzhonghuhan-KR1,0.67
1254,1,0,4,119,비틀캐리-KR1,14.0
1255,1,1,1,777,No longer love-KR1,9.0
1255,0,0,5,432,삐에로가좋아-7462,1.6
1255,1,1,2,254,젱 글-KR1,4.33
1255,1,1,3,58,siuu8-KR1,2.4
1255,0,0,3,134,때껄룩 playIist-KR1,1.4
1255,1,1,5,68,대머리-KR1,6.0
1255,0,0,1,92,dydwns7667-11111,0.25
1255,0,0,2,104,O0OOoO-O0OOo,1.38
1255,0,0,4,115,SummerSupking-KR1,1.5
1255,1,1,4,429,Yukina7-KR1,7.0
1256,1,0,1,164,No longer love-KR1,2.0
1256,1,0,5,40,하나둘둘셋셋셋-KR1,7.0
1256,0,1,2,59,젱 글-KR1,3.0
1256,1,0,3,58,나 경-1023,7.0
1256,0,1,5,497,강하다 별-KR1,3.0
1256,0,1,4,236,정답입니다-KR1,0.2
1256,0,1,1,68,대머리-KR1,7.0
1256,1,0,2,245,윤민427-KR1,1.5
1256,0,1,3,84,스트레스유밭협곡-KR1,1.2
1256,1,0,4,119,vioos-KR1,3.0
1257,0,1,5,107,악마상욱-상 욱,3.4
1257,1,0,5,154,전투 크리쳐-KR1,4.2
1257,0,1,2,78,ttss-7999,2.4
1257,1,0,2,35,광 왕-KR2,4.8
1257,0,1,1,420,G1psyDanger-KR1,0.2
1257,0,1,4,81,캣맘머신건켈리-KR1,1.0
1257,1,0,1,68,대머리-KR1,4.0
1257,1,0,3,157,hide on bush-KR622,17.0
1257,0,1,3,777,스트레스유밭협곡-KR1,1.3
1257,1,0,4,360,hanmen-xlf,4.2
1258,1,1,5,154,전투 크리쳐-KR1,9
1258,0,0,2,120,하남자 박무석-KR1,1.5
1258,1,1,2,35,광 왕-KR2,4.0
1258,0,0,4,119,캣맘머신건켈리-KR1,0.25
1258,1,1,4,360,아펠리오스-KRI,10.0
1258,1,1,1,68,대머리-KR1,4.0
1258,1,1,3,18,T1 Faker-임도현,2.67
1258,0,0,1,266,쏘귀요미-KR1,0.6
1258,0,0,5,40,연 호-연 호,2.5
1258,0,0,3,84,스트레스유밭협곡-KR1,1.25
1259,1,0,2,64,짜 룽-JB10,8.5
1259,1,0,5,107,악마상욱-상 욱,26.0
1259,1,0,4,119,CrazyCat33-KR1,4.0
1259,1,0,3,134,qazwsxedcrfvdfa-KR1,4.5
1259,0,1,2,104,벌레응징용계정-KR1,1.43
1259,1,0,1,266,충청도 진천-code,0.33
1259,0,1,4,74,개인딩거-KR1,0.86
1259,0,1,1,126,차메인-차메인,1.57
1259,0,1,3,68,대머리-KR1,2.33
1259,0,1,5,526,Gen G Namgung-KR1,0.75
1260,1,1,3,134,쪼렙이다말로하자-KR1,3.0
1260,1,1,2,78,FA ady-KR1,3.2
1260,1,1,1,777,불가사의 카르테-KR1,1.5
1260,0,0,4,429,T1 Gumayusi-따라잡기,0.9
1260,1,1,4,119,백 호-9005,4.4
1260,0,0,1,114,어색했-KR1,1.25
1260,0,0,3,126,강하다 별-KR1,3.0
1260,0,0,2,68,대머리-KR1,3.0
1260,1,1,5,888,jqjin-KR1,4.75
1260,0,0,5,111,AYELGODLIKEMODE-KR1,2.29
1261,0,1,2,163,Aimyoйg-KR1,2.2
1261,0,1,5,53,이껀희-KR1,1.12
1261,1,0,5,497,Kuri-5434,11.5
1261,0,1,4,145,Sorry boss-KR1,1.29
1261,0,1,1,266,강하다 별-KR1,1.0
1261,1,0,4,895,T1 Smash-KR3,7.33
1261,1,0,3,68,대머리-KR1,12.0
1261,0,1,3,91,수종잉-KR1,1.17
1261,1,0,2,59,Epilogue for you-KR0,4.8
1261,1,0,1,245,Han Song1-KR1,3.0
1262,1,1,4,223,Kuri-5434,8.5
1262,0,0,4,110,실을 재 으뜸 원-KR1,0.29
1262,0,0,2,104,ttss-7999,1.0
1262,0,0,5,888,나를누가막니-KR1,0.29
1262,1,1,5,235,xinxin-3929,17.0
1262,1,1,1,68,대머리-KR1,7
1262,1,1,3,84,Han Song1-KR1,9.0
1262,0,0,3,61,말라질꺼야-KR1,0.67
1262,0,0,1,516,4794-00000,0.25
1262,1,1,2,246,beifeng-pggg,12
1263,0,0,1,85,제우스-KR111,1.71
1263,0,0,2,33,Dantalian-6666,1.71
1263,0,0,4,81,실을 재 으뜸 원-KR1,1.86
1263,1,1,2,233,브라이어한잔해-브라이어,3.83
1263,1,1,5,432,나를누가막니-KR1,1.83
1263,1,1,3,101,메이지-1023,20.0
1263,0,0,5,22,xinxin-3929,1.25
1263,1,1,1,68,대머리-KR1,2.6
1263,0,0,3,61,마석 호빠 에이스 홍승범-0415,2.14
1263,1,1,4,145,KOJIMAO-KR1,14.0
1264,1,1,3,17,티모 하기싫다-KR1,5.5
1264,1,1,5,22,Chaliwang-KR1,1.29
1264,0,0,4,429,누가 최고야-KR1,2.6
1264,0,0,3,84,송제우-KR1,5.0
1264,0,0,5,888,나를누가막니-KR1,4.5
1264,1,1,4,51,Gen G Slayer-KR1,0.7
1264,1,1,1,114,good team-KR1,2.8
1264,1,1,2,68,대머리-KR1,1.83
1264,0,0,1,39,8 Is Enuff-KR1,0.8
1264,0,0,2,5,hanmen-xlf,3.25
1265,1,1,5,22,Chaliwang-KR1,5.0
1265,0,0,4,74,유돗개-KR1,0.8
1265,0,0,3,24,코 태-KR1,0.0
1265,0,0,1,91,송제우-KR1,0.0
1265,1,1,3,27,대머리-KR1,5
1265,1,1,1,126,신분이 매우 굳다-KR1,7
1265,1,1,2,60,yiqunsb-KR1,9
1265,1,1,4,429,jingxindeyi-KR1,3.5
1265,0,0,5,40,yejingling-KR1,0.75
1265,0,0,2,30,hanmen-xlf,0.25
1266,1,0,5,12,김눌엉-KR1,16
1266,1,0,2,5,매드브레인-KR1,10.5
1266,1,0,4,498,예빈이 키 158CM-KR1,4.5
1266,0,1,3,7,10킬100데스-KR1,1.6
1266,0,1,5,164,652569-3833,0.57
1266,1,0,1,68,대머리-KR1,4.33
1266,0,1,1,13,Je Peux Le Paire-KR1,1.17
1266,1,0,3,142,예빈누나 미쳤다-KR1,3.0
1266,0,1,2,64,오윤수-2002,1.33
1266,0,1,4,145,love is regret-KR1,1.25
1267,0,1,3,7,mun hui me-9968,0.75
1267,0,1,4,523,金秀炫-000,0.0
1267,1,0,5,40,오 멘-1223,6
1267,1,0,1,114,good team-KR1,1.67
1267,0,1,5,902,팜 하 니-KRl,0.5
1267,1,0,4,110,jusaka-KR1,7
1267,1,0,3,27,대머리-KR1,1.5
1267,1,0,2,104,2003 O8 27-KR1,6
1267,0,1,2,141,lushangxiaoxin-KR1,1.0
1267,0,1,1,126,xiaofangOW0-KR1,0.5
1268,0,1,3,126,10킬100데스-KR1,1.2
1268,0,1,2,76,Honey-0514,3.25
1268,0,1,4,110,유 진-0704,1.14
1268,1,0,1,266,차돌이슈-KR1,13.0
1268,0,1,1,68,대머리-KR1,1.5
1268,1,0,3,711,신분이 매우 굳다-KR1,3.25
1268,1,0,2,203,T1 Oner-승리하리라,2.8
1268,0,1,5,432,ming fans wunai-4135,1.71
1268,1,0,4,69,소시지OGB-KR1,5.0
1268,1,0,5,12,Eason-陈奕迅,3.0
1269,1,0,4,145,어중이 땡중이-ordin,10.0
1269,0,1,4,498,나쁘지않았다-KR1,1.0
1269,0,1,2,200,김태겸-123,2.33
1269,0,1,5,12,Keria-66345,1.67
1269,0,1,3,236,괴물미드-0207,1.25
1269,1,0,3,61,langmanbusi-KR1,3.67
1269,0,1,1,68,대머리-KR1,1.5
1269,1,0,2,64,죽림초-KR2,5.5
1269,1,0,5,526,DOrz-KR1,7.0
1269,1,0,1,24,pft-KR125,4.5
1270,0,1,2,11,Ore mayiking-KR1,1.5
1270,1,0,2,79,뀨Dragon-KR1,6.5
1270,0,1,4,202,drx3-KR1,1.25
1270,1,0,4,498,Gen1-KR1,2.75
1270,0,1,5,12,Ilx-KR1,2.0
1270,1,0,1,68,대머리-KR1,3.25
1270,0,1,3,234,VIEGOKlNG-KR1,2.4
1270,0,1,1,76,Top Nidalee-4132,1.0
1270,1,0,5,497,LCLC fans-KR1,4.33
1270,1,0,3,157,shuiyuanqianhe-KR1,4.0
1271,0,0,2,200,김태겸-123,0.5
1271,1,1,3,4,zeroway-KR1,5.0
1271,1,1,1,68,대머리-KR1,3
1271,1,1,4,110,Xbm-KR1,7.0
1271,0,0,5,117,카르마 룰루-KR1,2.0
1271,0,0,4,711,st Matcha-KR1,0.5
1271,1,1,5,53,topking-Jax1,8.0
1271,0,0,1,54,XiaoweixiaoQAQ-KR1,0.0
1271,1,1,2,64,Sun yalong-5142,5
1271,0,0,3,523,vioos-KR1,0.14
1272,1,0,2,104,8년생 감자-KR1,2.0
1272,0,1,1,85,No longer love-KR1,1.33
1272,1,0,5,235,jkjkjkjkk-KR1,3.4
1272,0,1,5,53,삐에로가좋아-7462,1.33
1272,1,0,4,223,나를누가막니-KR1,3.25
1272,1,0,3,517,Guti-0409,5.0
1272,0,1,4,145,말라질꺼야-KR1,3.0
1272,0,1,2,163,LCLC fans-KR1,1.75
1272,0,1,3,777,asdfgghgh-KR1dd,1.33
1272,1,0,1,24,anyi2ee-KR1,2.67
1273,1,1,3,127,빛나는 근원-KR1,3.6
1273,1,1,4,523,다 원-다원앙,4.5
1273,0,0,5,111,백수 연수-KR1,3.6
1273,0,0,2,163,서 코-24599,2.71
1273,1,1,1,86,GABUNGKING-6121,3.2
1273,1,1,2,64,백 야-7777,5.4
1273,0,0,4,360,s1aytrue12-123,1.43
1273,1,1,5,201,Deer3-KR1,4.4
1273,0,0,3,7,장나영-ひ な,1.4
1273,0,0,1,24,anyi2ee-KR1,1.14
1274,0,0,4,119,S2Zi존동희S2-KR1,1.38
1274,0,0,3,63,작고귀엽다-KR1,1.55
1274,0,0,5,74,T1 Keria-1024,1.73
1274,0,0,1,67,중국인-Hao11,1.09
1274,1,1,5,555,신분이 매우 굳다-KR1,2.67
1274,1,1,3,246,doi with me-KR1,4.43
1274,1,1,4,22,jhqdyqkd-KR1,4.5
1274,0,0,2,234,이길거야-KR1,1.25
1274,1,1,2,245,Item Value-KR1,3.0
1274,1,1,1,23,anyi2ee-KR1,11.0
1275,1,1,4,110,さようなら-0000,3.6
1275,1,1,1,78,평타패기-KR1,2.8
1275,1,1,2,254,Mihile-0301,22.0
1275,0,0,4,81,Fzz gege-KR1,1.83
1275,0,0,3,777,DDoiV-이승용가리,0.56
1275,1,1,3,115,zhendehaoleia-KR1,5.0
1275,0,0,1,126,doi with me-KR1,0.5
1275,0,0,2,876,learn1-KR1,2.0
1275,1,1,5,22,starry sky 2-KR1,6.67
1275,0,0,5,12,anyi2ee-KR1,1.11
1276,1,0,2,79,awsevkjlwanrk-KR1,4.83
1276,1,0,5,164,아발론친추주세요-너굴맨,3.0
1276,0,1,5,223,IDK-1111,2.22
1276,1,0,4,29,B1baHX6-KR1,7.8
1276,0,1,4,119,chaojibaobeijojo-123,0.65
1276,0,1,1,75,dog old 8-KR1,3.29
1276,0,1,3,61,zhu bu zai hu-KR1,3.0
1276,1,0,1,134,Xia na-neko,1.85
1276,0,1,2,11,후추아보카도-KR1,1.57
1276,1,0,3,777,anyi2ee-KR1,1.82
1277,1,1,2,79,뀨Dragon-KR1,9.0
1277,0,0,5,412,백 존-KR1,1.2
1277,0,0,3,84,Rough day-KR1,2.0
1277,0,0,1,78,forsen baj-67202,0.3
1277,1,1,4,202,결혼말고는다했나봐-KR2,5.0
1277,1,1,3,166,zhu bu zai hu-KR1,2.6
1277,1,1,5,40,scheming-L1204,2.5
1277,0,0,2,11,후추아보카도-KR1,2.67
1277,0,0,4,222,Ryovo-KR1,1.0
1277,1,1,1,24,anyi2ee-KR1,7.5
1278,0,0,3,41,ずっと真夜中でいいのに-송플랭크,1.67
1278,0,0,4,145,이성호왕출현-KR199,1.29
1278,1,1,5,555,Calcifer-1033,3.0
1278,1,1,3,61,i love Arcanine-KR1,2.6
1278,0,0,5,53,G1psyDanger-KR1,1.57
1278,1,1,2,163,Sole-7410,7.0
1278,0,0,1,54,forsen baj-67202,0.83
1278,0,0,2,245,Atteйtion-KR1,1.6
1278,1,1,4,18,chaojibaobeijojo-123,16.0
1278,1,1,1,23,anyi2ee-KR1,3.0
1279,0,1,5,888,머 한-12345,0.6
1279,0,1,3,86,disabled guy-KR1,0.5
1279,0,1,2,163,Regank Fan-제이비,1.5
1279,1,0,2,245,딴 딴-1218,16.0
1279,1,0,4,51,DRAVEN KING-KR1,6.5
1279,1,0,5,201,Savage-5039,16.0
1279,1,0,3,61,不盡長江滾滾來-KR2,14
1279,0,1,1,98,huan ting-KR1,0.0
1279,0,1,4,119,대무납-날날이,0.4
1279,1,0,1,23,anyi2ee-KR1,6.0
1280,0,1,4,81,조상기-KR1,2.75
1280,1,0,4,29,클템엉덩이찰싹-KR1,3.33
1280,1,0,5,59,Chovy-KR22,3.43
1280,0,1,1,154,개 천-KR1,1.11
